6.686803557511754271e-04,1.298823353148569580e-02,3.601938318069606518e-03,3.276850239545035792e-02,2.556731203701942921e-03,3.662598281724591121e-02,-1.053062798170049767e-02,4.344232426653540230e-02,-3.639320071138892228e-03,3.305614493555683597e-02,1.415838432077545783e-02,5.168978399121409995e-02,6.879737037080122311e-03,6.031679864776198774e-02,-7.924072612390193129e-03,8.020772704507866946e-02,-1.315516896772992057e-02,9.514110761908795011e-02,-7.507476950582216146e-03,1.009906613920276419e-01,-1.387481974157470490e-03,1.168498896192670944e-01,-1.260390253027538626e-02,1.192029467627681305e-01,1.467226428147103655e-02,1.330828212136127287e-01,5.965197875551395482e-03,1.338141614650769640e-01,-1.901273703268279228e-02,1.329893990302503382e-01,2.541936034983180697e-03,1.505619864993285595e-01,-2.062213671846333668e-02,1.630246517200499567e-01,-1.716986730596684052e-04,1.878011055284085906e-01,2.920446845431905192e-03,1.937359931688908132e-01,-1.631822905644169514e-02,1.869609670506222621e-01,-4.206573717029061469e-04,2.245787093903720000e-01,-3.051002464651099422e-03,2.090843850689974026e-01,1.230778573928842205e-02,2.248158985167377222e-01,1.985949592805361531e-03,2.295566909501831343e-01,-8.407433636338773955e-03,2.416826112299500229e-01,1.115168552140807182e-03,2.591662389439127745e-01,3.119893453936622551e-03,2.559778845770651623e-01,1.368009689513281259e-02,2.693588250038774223e-01,1.469604820633140310e-02,2.781499423061576937e-01,-5.800535368191155408e-03,2.869942726562778046e-01,3.488826331442470251e-03,3.025693594066720116e-01,1.658326947590060135e-02,3.188150182476198746e-01,-5.054521916825340661e-03,3.309927730771959342e-01,-7.255958536440612269e-03,3.181562032140166640e-01,-1.903433239006178945e-02,3.453207100820282482e-01,1.297626280434176736e-02,3.538206005662969944e-01,-3.823076179348481284e-03,3.632175354373492482e-01,-1.321981017319210326e-02,3.810521388918637897e-01,3.695123621454181329e-03,3.882039426853759467e-01,4.769295138705009936e-03,3.737891593372785759e-01,-3.288553604368693595e-03,4.164195187061574543e-01,2.155232799964491852e-02,4.127261546910679368e-01,5.178329962985473225e-03,4.097382943113543341e-01,9.232471562321377737e-03,4.147109189538329410e-01,-1.314386115043513284e-02,4.479163313758425802e-01,-3.355695875111486433e-03,4.387720102894175356e-01,-6.134349988868801826e-03,4.697317143704191067e-01,6.687629721778905363e-03,4.594673000459362222e-01,1.587906149483547108e-02,4.950953244712810175e-01,-1.744384411047781832e-03,4.887120898245138068e-01,-1.968234414427995956e-03,5.076428913985503444e-01,-5.248496352602315465e-03,5.176417164016129391e-01,-1.222629302397880077e-02,5.228553705172805932e-01,-5.239182859968192357e-03,5.337847431433911938e-01,2.254650983360936833e-02,5.335969826904752855e-01,2.325168103962381959e-03,5.456763550957209885e-01,-8.356245940549698881e-03,5.653307144068373535e-01,2.850955681757351597e-03,5.611333892152308156e-01,1.176380246944466051e-03,5.769498971154617406e-01,-3.378720381845616311e-03,5.865804092560932270e-01,-1.013934827118616409e-03,6.051142542395383517e-01,1.247192197193512479e-02,6.249353167666037434e-01,9.861549640904087449e-03,6.414017062714578721e-01,1.571334993524204715e-03,6.287403481111931702e-01,3.615472951016291108e-03,6.445353514103953074e-01,1.312675652221929586e-03,6.465472224363830733e-01,-1.477087650162296154e-03,6.809016790163061605e-01,-2.176692147220991511e-02,6.646218733130746514e-01,1.418672754650115476e-02,6.878917056550446496e-01,-1.156057359138699774e-02,6.973949400856315206e-01,-5.921639664095027476e-03,6.875218015709776420e-01,-1.688837328695666148e-02,7.208448180797799587e-01,8.150322862573665048e-03,7.049105644085345013e-01,4.415478148331863743e-03,7.226269145787318493e-01,-3.260657277096882471e-03,7.440433430206090382e-01,-1.870897804490500964e-03,7.635275201316605864e-01,1.701793881029265224e-03,7.453011350559463066e-01,1.901037556752263949e-02,7.687897461541870481e-01,-1.756564350750415907e-02,7.796746384218833370e-01,-1.580534842619731387e-02,8.006481383988153233e-01,1.271585434058594873e-02,8.202540920770375887e-01,9.064327162428095774e-03,7.978809026498090429e-01,-1.167846233894982017e-02,8.363030176559639317e-01,3.419824030935371146e-03,8.196586762975134333e-01,-9.049248595767915224e-03,8.519942378473898126e-01,2.661273115584606580e-03,8.442045413079976024e-01,7.802496553810301348e-03,8.568938910575567558e-01,-3.263227317768294805e-03,8.842581413728363149e-01,1.340226835388298558e-02,8.960581070435699180e-01,5.909985977742083889e-03,8.809777565533583044e-01,7.547432163845381459e-03,8.922416294117829771e-01,6.738224377066131913e-03,8.962309187771589913e-01,1.172117152447117727e-02,9.173148277890059710e-01,-6.200141447059298594e-03,9.372957522715206213e-01,-7.532083796239237052e-03,9.521896964553008269e-01,-1.024746623165433829e-02,9.426977089546185740e-01,-9.047004724561177750e-04,9.674526485114469665e-01,-3.306499976039678403e-03,9.856522819985061856e-01,-2.783526864738038696e-03,9.708199344754053772e-01,-1.612506985719495967e-02,9.948339325198498617e-01,-1.184026277604974427e-02,1.005975270318863135e+00,-5.717849962422306455e-03,1.022124006064762947e+00,7.540375120081205598e-03,1.026597334455072730e+00,-2.818424361801425120e-03,1.030120498963987385e+00,9.205235599706922340e-04,1.034815278543589789e+00,-2.819341252203589818e-02,1.046298386372167544e+00,1.125565425834341125e-02,1.072126958294673527e+00,1.324374052309072562e-02,1.081046692712954727e+00,-6.232084550844880708e-03,1.074603704034511331e+00,-1.701984148726547880e-02,1.087967632666459350e+00,1.692952074517251266e-03,1.095383767182337653e+00,-1.005837248232576558e-02,1.090132339024379338e+00,1.204943230294316589e-02,1.114783112875763926e+00,-6.435898280983683162e-03,1.131236827449483062e+00,8.770590420638377845e-04,1.152497055342478482e+00,3.493853377127477573e-03,1.138560642657395316e+00,-2.023945472540744986e-02,1.166508191516043125e+00,9.696151098442771371e-03,1.153819486191926869e+00,2.000409050118091489e-02,1.164269605531871310e+00,-9.068147041563985253e-03,1.169311938690884345e+00,-6.242474456287925438e-03,1.195791975789039618e+00,-9.855939655752796874e-03,1.192968608463326197e+00,-4.393004090596851034e-03,1.211980917337407204e+00,1.640068707512470220e-03,1.231334466383602111e+00,-1.126414098771631733e-02,1.234581613959490509e+00,-9.516214768531258000e-03,1.249459251002380977e+00,6.401103437643074559e-03,1.250346272924465874e+00,7.875937082940303452e-03,1.269627426435424367e+00,-8.155046019581587216e-03,1.272584433735055809e+00,-1.315190694496670525e-02,1.294123246048604958e+00,-5.923484085076773445e-03,1.286520290321250037e+00,-5.432530756232863307e-03,1.292368129086508111e+00,-1.201397696793339402e-02,1.312150757080333685e+00,2.080997777256176837e-02,1.334079992093295086e+00,-8.709915751745624449e-03,1.350126571984925583e+00,1.019393929368279765e-02,1.363960862910733374e+00,1.282732538970193965e-02,1.341108205447840485e+00,9.301935613256914759e-03,1.353178856699052579e+00,9.552529887432575917e-03,1.374963250862528019e+00,1.623835878689476597e-02,1.396147064716023678e+00,6.462918473016475819e-04,1.402834967256983312e+00,2.226481111058189327e-03,1.409993405799783384e+00,-1.056268493953814100e-02,1.417172575474866081e+00,1.775027451651535818e-02,1.419858251721620945e+00,-1.260979079108017278e-02,1.434479326219965101e+00,-3.262042714623493347e-03,1.436758198781941553e+00,1.761562211040161412e-03,1.449315589058767451e+00,9.441921763941742152e-03,1.455490470762646815e+00,-1.330622115825003636e-02,1.488604052108638998e+00,-5.187429632124019273e-03,1.479885110307727958e+00,-1.044350349041408936e-02,1.509146765074485419e+00,-2.053549911217194060e-02,1.517531616963528673e+00,-1.091984673112290395e-02,1.518191469273189043e+00,1.078537718748167479e-02,1.531386123685031242e+00,-1.586991181531373710e-02,1.532181155153721663e+00,2.175766408784013048e-02,1.544683673879101660e+00,-1.500052292124290712e-02,1.552998987743959169e+00,3.865481554754294190e-03,1.563866658372771612e+00,-1.421655619601638540e-02,1.574056882119497791e+00,1.373657766571693452e-02,1.587214230412475890e+00,-7.084076964255716855e-03,1.591237559403398727e+00,2.278542553076471060e-03,1.598889962475520177e+00,-1.139558663193763338e-02,1.620059131735682056e+00,-1.076324564859851111e-02,1.619532738936934724e+00,1.685519339497795061e-02,1.621522825506315213e+00,2.897163975503309116e-03,1.640303947810986651e+00,-1.920045747481271062e-02,1.640695815851745953e+00,-3.244442748376830067e-04,1.652920978777446148e+00,-2.359633793057794218e-03,1.670061434053189409e+00,-1.487927546615984420e-02,1.692981267073929708e+00,1.709577428292111123e-02,1.689735510941940078e+00,5.976825559812179098e-03,1.691226968956939025e+00,3.875725927954403859e-03,1.714635266905603528e+00,6.065173514803699761e-03,1.693901717573943255e+00,2.076865928194043982e-03,1.729046504926425420e+00,1.165693624271763040e-02,1.739253016198325286e+00,1.069346687249771860e-02,1.759783759712741036e+00,-9.583908327125154145e-04,1.746445100704604902e+00,7.013992895056287043e-03,1.784342994575249586e+00,6.204456767275407826e-03,1.761017642742806810e+00,-8.392901312176501150e-03,1.800362564536555965e+00,-4.385626670214132347e-04,1.800467268882546268e+00,5.852599729671170703e-03,1.806472712918392620e+00,-9.143913525522266370e-03,1.834191783342996596e+00,-2.050374506435150967e-03,1.830428519527143694e+00,-2.214822191932490705e-02,1.845952671927618249e+00,-8.608991468532790556e-03,1.860674878325400794e+00,-9.732222890091379516e-03,1.857837778648956384e+00,-1.226557703893628622e-02,1.874166296037339752e+00,-1.402944324622647232e-02,1.869713422928474422e+00,1.000465495953926746e-02,1.885031248395065528e+00,-1.500963662714834349e-02,1.907827498875042105e+00,-7.913130086404002866e-03,1.901351138380439565e+00,4.367038145196545061e-03,1.921388042555599585e+00,1.898575456403311587e-02,1.936596831711309807e+00,1.156927421995672216e-02,1.951944002339469186e+00,7.696876596159412699e-03,1.934074769518525194e+00,3.909095224022177996e-03,1.967477516082987377e+00,5.492916601277072867e-03,1.974167360103964874e+00,-1.481237800842927048e-02,1.978987097684155705e+00,1.299012550940381637e-03,-8.012370187309122635e-03,2.185224688772446563e-03,1.935998388170374201e-02,1.194939368075581196e-02,4.798872808297369175e-02,1.525200151504978174e-02,3.135238341515392962e-02,3.227104961752933106e-03,5.341780452439682386e-02,-2.186792176611189985e-03,5.307325590666573528e-02,2.262369649808776070e-02,8.585982255685747910e-02,1.373609910060064922e-02,8.807792668435183991e-02,1.608334859109150985e-02,7.391574469556712323e-02,1.766084782900037998e-03,8.713288467878430033e-02,-4.632638312619433499e-03,1.051830600451617304e-01,9.429829432504683792e-03,9.784256800145840760e-02,1.656987057660094104e-02,1.239545666835098897e-01,-1.573461089591639186e-03,1.476366311090047956e-01,3.139291983028820020e-03,1.476148409809668050e-01,5.468371926060527390e-03,1.657893167504249088e-01,-1.703111870302858114e-02,1.734942659285597655e-01,-1.117182020195345120e-02,1.693214458693516611e-01,1.326021892679463826e-02,1.987687131035286714e-01,6.641227214405897097e-03,1.932639544852564339e-01,-6.215744831694176679e-03,2.049730349954368147e-01,1.098665340608389294e-02,2.117573088792969738e-01,1.653963281832412924e-02,2.426655526300791899e-01,1.740078028084024453e-02,2.295515037240482559e-01,1.417802419991426310e-02,2.396219438214327868e-01,1.052993903488013729e-02,2.556025940511971184e-01,3.488553848359630949e-02,2.557818403456786349e-01,6.153812739493768127e-03,2.622040252810792227e-01,2.165029262897992177e-02,2.859013509412015042e-01,8.589729695836531564e-03,2.861287908627520582e-01,-1.267680817951654521e-03,3.026681714687949887e-01,7.625969996103409629e-03,3.208061939071669699e-01,1.052299971877664053e-02,3.225633732091010009e-01,2.114991034643809789e-02,3.380028737660689675e-01,3.437322859222179811e-02,3.407906008175277113e-01,3.849613986629599194e-03,3.409213522375647565e-01,2.721275864563980212e-02,3.505481268858765542e-01,3.171820102352439913e-02,3.798170797491617345e-01,2.532333472364975413e-02,3.799839149604964939e-01,2.205875109011744273e-02,3.791040450458439959e-01,1.307115520799644742e-02,4.146531949145775831e-01,1.763001438690042430e-02,4.118249517340636379e-01,2.098254165016853745e-02,4.299757827537445398e-01,3.820564314572809372e-02,4.299374937705141009e-01,4.020023398488002664e-02,4.285799149659306750e-01,3.077924628577749511e-02,4.631136301168375380e-01,6.160583354313560467e-02,4.514170643493076174e-01,6.141633855773388773e-02,4.755070185367265556e-01,3.544509715267839950e-02,4.541923304321306976e-01,6.963149042034308400e-02,4.896408049694000453e-01,6.053464673255350148e-02,5.058339058507199670e-01,3.645707537773915791e-02,4.876829680346363993e-01,5.714696576117599125e-02,5.241027425156976616e-01,6.077003904978811599e-02,5.275679343380349495e-01,4.781325574071196294e-02,5.322067599888126166e-01,5.244154269372012372e-02,5.508498061246188682e-01,3.549604402952288157e-02,5.596485241704977076e-01,6.912414054741870817e-02,5.690746724008962643e-01,4.332516596083739457e-02,5.626669075988999236e-01,4.559874623685522543e-02,5.665073868552334968e-01,7.953461257388912131e-02,5.919074130044792437e-01,6.164646829851598564e-02,5.999338136019013445e-01,4.793504188174863706e-02,6.071606993148677134e-01,8.142653826370992165e-02,6.251004071037908894e-01,7.549900356733943441e-02,6.349952435309977883e-01,7.640661045944854846e-02,6.549599568248684056e-01,9.617877174127234530e-02,6.479857349523590049e-01,6.917194275442002660e-02,6.548644731298096655e-01,9.132449245927649895e-02,6.558872047207692235e-01,9.922391910977751417e-02,6.792244257230279914e-01,8.938583654680723467e-02,6.726126837064073660e-01,6.662756937506833510e-02,7.103139718415579784e-01,1.157824211089515942e-01,7.045871710973612423e-01,9.582154571818538025e-02,6.944569943921097277e-01,9.386396316700636178e-02,7.137964796521582000e-01,1.085000385576192911e-01,7.396459727602128220e-01,1.221914900197246107e-01,7.452436012439795920e-01,1.056528876961959906e-01,7.520712832959652872e-01,1.139732269109945129e-01,7.516723009001077260e-01,1.086734147696333946e-01,7.816746373044674012e-01,1.139570638366508432e-01,7.868046609209971010e-01,1.224627497201672965e-01,7.725065797728012384e-01,1.230358804196263894e-01,7.985940033196331500e-01,1.388055608031371901e-01,8.027027014793599591e-01,1.102899732106008279e-01,8.314865962939639310e-01,1.444495076237591880e-01,8.254617255654552732e-01,1.221301174974837866e-01,8.419979784113076349e-01,1.474770267053956696e-01,8.320891588784119497e-01,1.316685058329074565e-01,8.499055010347316141e-01,1.664877810849377249e-01,8.582282864771565434e-01,1.518784441133090857e-01,8.751708779856093301e-01,1.526942985071061132e-01,8.626674768013289363e-01,1.642873587287799753e-01,8.860151774163613769e-01,1.410922573827617654e-01,8.987842952281229758e-01,1.573836314225723620e-01,9.211013076772618380e-01,1.667615549209033321e-01,9.048625753904230296e-01,1.932863630276747680e-01,9.333541469468971119e-01,1.779813687698173219e-01,9.373260407972415775e-01,1.845706662087628347e-01,9.531752502073229660e-01,1.695339877490698588e-01,9.629420222269596819e-01,2.026240251268035530e-01,9.756026265025651290e-01,1.753119532672336722e-01,9.753022338408045000e-01,1.745666990197920487e-01,9.867494770735645293e-01,1.847502815785934116e-01,9.808243630663303625e-01,1.812691862672693999e-01,9.972944994729144863e-01,2.048108704671116886e-01,1.011928937148602436e+00,1.924670545533464505e-01,1.017932680021796710e+00,2.096308072496692598e-01,1.039785160946396392e+00,2.245096479283492652e-01,1.031484656620596407e+00,2.152298203763186868e-01,1.036202470397196818e+00,2.195429299862986794e-01,1.059041766807672813e+00,2.445729344176724163e-01,1.054475137022786946e+00,2.192386965353163852e-01,1.083589415159708969e+00,2.430865560283200499e-01,1.081702613541283942e+00,2.310886130625324775e-01,1.097890279614785358e+00,2.483951008806991045e-01,1.093468003159827395e+00,2.460816186391972249e-01,1.085835316510236126e+00,2.538383299114316816e-01,1.102794580791484957e+00,2.609088200155830206e-01,1.118484851484612852e+00,2.614824479645288524e-01,1.142340805902431589e+00,2.549327149901283174e-01,1.136704344613495898e+00,2.545444357033735949e-01,1.136405304068890842e+00,2.673245110482603826e-01,1.166160128763432224e+00,2.676568585726388783e-01,1.173564028169582940e+00,2.763851110313903514e-01,1.174669595111049514e+00,2.818844820968660070e-01,1.190475275597199678e+00,2.672521179287669080e-01,1.199219163543560951e+00,2.940858910073366750e-01,1.178223162163837934e+00,3.030801873119320367e-01,1.204911524401010015e+00,3.014436152465402863e-01,1.227227898524569261e+00,3.209433199835888817e-01,1.230895850833249483e+00,3.153076683229401600e-01,1.234045687678970049e+00,3.266398865942884422e-01,1.245321263346553131e+00,3.283840703209736089e-01,1.238118136665653957e+00,3.197163193726339503e-01,1.275080558113427243e+00,3.355635361870018540e-01,1.278033358640457529e+00,3.379177803385868262e-01,1.296716755018421097e+00,3.591385134256901979e-01,1.282777939767373088e+00,3.396153752364099998e-01,1.297175325921702704e+00,3.524445051442164911e-01,1.310172532413427016e+00,3.503501147928718140e-01,1.310375000328259487e+00,3.524087336014902205e-01,1.321320940588040393e+00,3.814958911035480904e-01,1.334953214250483633e+00,3.529446107347303241e-01,1.313604033930048987e+00,3.725571503629330761e-01,1.321405493150435539e+00,3.699422205361198590e-01,1.357346416952121215e+00,3.906579353537965593e-01,1.365641714752652947e+00,3.737935949595463936e-01,1.356389964490113398e+00,4.059023597734839894e-01,1.377379926073356575e+00,4.071489106507090727e-01,1.373935694740025859e+00,4.036065559621851428e-01,1.384382529557047325e+00,4.058401417884324736e-01,1.411113672766554306e+00,4.016424069913827055e-01,1.411522806765238558e+00,4.141483851252025228e-01,1.422392613544979145e+00,4.224310085809589443e-01,1.425408307621901738e+00,4.375911546242202688e-01,1.445433989634665517e+00,4.389513872959775465e-01,1.445811067641362913e+00,4.371134286609933417e-01,1.446743710863839905e+00,4.513955640419634596e-01,1.467938268829001691e+00,4.437344308650058577e-01,1.468536244347667719e+00,4.629081591032795928e-01,1.471410350772044850e+00,4.667893955710213927e-01,1.487248902487103175e+00,4.585616444710201023e-01,1.491321462953419941e+00,4.789269770228924417e-01,1.493571142281452380e+00,4.801561644289100150e-01,1.494544743646938345e+00,4.845398561938389914e-01,1.523363872405647967e+00,4.895052780957765970e-01,1.532937243529633786e+00,5.036166886139368248e-01,1.535712805309779716e+00,4.967362522308605421e-01,1.533812603531868213e+00,5.134268401962323036e-01,1.545536102673404910e+00,5.012758272309698615e-01,1.538225790064295717e+00,5.357279617130663585e-01,1.581381863580194835e+00,5.317542680383855469e-01,1.579552596116430507e+00,5.290245016203442008e-01,1.586665109381571348e+00,5.447521231217011817e-01,1.579622786394328404e+00,5.562011384420085802e-01,1.593072768839794318e+00,5.413568597023251661e-01,1.592176665077748465e+00,5.557126093415147849e-01,1.620128876664957529e+00,5.744125274956884963e-01,1.619756270867363845e+00,5.757312804105748638e-01,1.628219654861915222e+00,5.625327029106925725e-01,1.614120696552825640e+00,5.677866772313254762e-01,1.661457433463112698e+00,5.826489656411854012e-01,1.651688826247864839e+00,5.885029350102030099e-01,1.634475522843990669e+00,6.024419654554716841e-01,1.660378594458817192e+00,5.892171787507129999e-01,1.668613318620943753e+00,6.067719221355202253e-01,1.686870992851746021e+00,6.198564788542695325e-01,1.695748046337584691e+00,6.154148701954090805e-01,1.686173016832441585e+00,6.486656827763133126e-01,1.694196576519143127e+00,6.311580726205092695e-01,1.706927180993260018e+00,6.279561540839636580e-01,1.696916630312116592e+00,6.399990164987974239e-01,1.736375832118035367e+00,6.494463440993886172e-01,1.710850393687637361e+00,6.777900745186644649e-01,1.729653360442558574e+00,6.827710517612859409e-01,1.750211879953957217e+00,6.707701964248312665e-01,1.761500849632948729e+00,6.888421711856173024e-01,1.755404446966632781e+00,6.789325996914198358e-01,1.774674838563318868e+00,6.806035771534465484e-01,1.747893306908150368e+00,1.000000000000000000e+00
