0.6904817819595337 , 0.03430332615971565 , -2.887088607782327
0.6904817819595337 , 0.03430332615971565 , -2.8870685575281048
0.6904817819595337 , 0.03430332615971565 , -2.8869231507654933
0.6904817819595337 , 0.03430332615971565 , -2.887069282129559
0.6903347969055176 , 0.034265078604221344 , -2.886943629303209
0.6894042491912842 , 0.0340217649936676 , -2.8847313501394245
0.6878625750541687 , 0.033614564687013626 , -2.88199930737198
0.6857100129127502 , 0.033042244613170624 , -2.8814509418215413
0.6830927729606628 , 0.032346177846193314 , -2.88186342086514
0.680377721786499 , 0.031623825430870056 , -2.881257344100039
0.6772968769073486 , 0.030799711123108864 , -2.8791721529930725
0.6743636727333069 , 0.030011476948857307 , -2.8789637674524293
0.671064555644989 , 0.02912181429564953 , -2.8774142761063963
0.6678398251533508 , 0.02824806421995163 , -2.8765714862019536
0.6644448637962341 , 0.027325037866830826 , -2.875682663732719
0.6611487865447998 , 0.026424290612339973 , -2.873973188744905
0.6546338796615601 , 0.024628132581710815 , -2.8707965093903507
0.6478559374809265 , 0.022738752886652946 , -2.868666963358005
0.6444928646087646 , 0.0217953659594059 , -2.8675478065066096
0.6411309242248535 , 0.020848004147410393 , -2.8663018400074907
0.6378188729286194 , 0.019910143688321114 , -2.864995766585356
0.6344594359397888 , 0.018953964114189148 , -2.863606767556163
0.6279385089874268 , 0.017085755243897438 , -2.8608415607124646
0.6246070861816406 , 0.016123607754707336 , -2.860022600274779
0.6212769746780396 , 0.01515706442296505 , -2.858202526151614
0.6147390604019165 , 0.013256445527076721 , -2.8588200112386533
0.6113603711128235 , 0.012275587767362595 , -2.859283740439133
0.6080784201622009 , 0.011324647814035416 , -2.8598511763225587
0.6048440933227539 , 0.010391216725111008 , -2.8613990082738403
0.5983228087425232 , 0.008524325676262379 , -2.863905965344876
0.5950360298156738 , 0.007590234745293856 , -2.8654890777873163
0.5918205976486206 , 0.006682849023491144 , -2.867606231129418
0.5887013673782349 , 0.005807304754853249 , -2.8682754725218413
0.5823408961296082 , 0.0040227086283266544 , -2.868592568925029
0.5791480541229248 , 0.0031285611912608147 , -2.868490521821186
0.5758086442947388 , 0.0021945731714367867 , -2.869258937582375
0.5725429654121399 , 0.0012789430329576135 , -2.8672078167312627
0.5694978833198547 , 0.00042018789099529386 , -2.8662236442504323
0.5630217790603638 , -0.0014204987091943622 , -2.862806130499638
0.5565029978752136 , -0.003296289127320051 , -2.860653695044583
0.5531967878341675 , -0.004254472441971302 , -2.858360585244052
0.5501105785369873 , -0.005153364036232233 , -2.8579858196836927
0.5468069911003113 , -0.006120505277067423 , -2.8556075610581333
0.5437718629837036 , -0.00701375026255846 , -2.8551343232706214
