-0.712113490495309 1.3794077634811401 -0.1232188493013382 0.0010816489811986685 109564.0
-0.7121275965011241 1.3794077634811401 -0.1232188493013382 -0.00043958425521850586 109565.0
-0.7121447580691966 1.3794077634811401 -0.1232188493013382 -0.0004921640502288938 109566.0
-0.7103899987763515 1.3814231157302856 -0.12495116144418716 -0.017895417287945747 109656.0
-0.7127881608285268 1.3901245594024658 -0.1324564665555954 -0.01131296157836914 109660.0
-0.48688256750055586 1.4179428815841675 -0.15700511634349823 0.281928151845932 109751.0
-0.4148244306852905 1.506140947341919 -0.1966540515422821 0.047823961824178696 109787.0
-0.4189979015948705 1.5581947565078735 -0.2186691015958786 -0.013458728790283203 109884.0
-0.42122358434224433 1.5581947565078735 -0.2186691015958786 -0.04121661186218262 109885.0
-0.42257750262745036 1.5581947565078735 -0.2186691015958786 -0.04230998456478119 109886.0
-0.4247912745707599 1.5581947565078735 -0.2186691015958786 -0.06325074285268784 109887.0
-0.4265255909598658 1.558448314666748 -0.21878406405448914 -0.05255503952503204 109888.0
-0.42826454795245095 1.5595539808273315 -0.21928764879703522 -0.04968472942709923 109889.0
-0.4294760246758509 1.5613723993301392 -0.2201191484928131 -0.03563130646944046 109890.0
-0.43009740615014347 1.5636272430419922 -0.22115269303321838 -0.01775366999208927 109891.0
-0.4301934674288581 1.5662728548049927 -0.22236648201942444 -0.002825961448252201 109892.0
-0.429429773639582 1.5689418315887451 -0.2235899269580841 0.023866072297096252 109893.0
-0.42896325614479397 1.5718187093734741 -0.2249065339565277 0.013721339404582977 109894.0
-0.4293390620100418 1.5746955871582031 -0.22622300684452057 -0.011743977665901184 109895.0
-0.4302480195703211 1.5778248310089111 -0.22765733301639557 -0.025970594957470894 109896.0
-0.43005699605723946 1.5808844566345215 -0.22906112670898438 0.00561861414462328 109897.0
-0.4295676315295117 1.5840365886688232 -0.2305060625076294 0.01439276896417141 109898.0
-0.42992405475575624 1.5872348546981812 -0.231971874833107 -0.010183879174292088 109899.0
-0.4312180834508285 1.5935598611831665 -0.23487737774848938 -0.0161756481975317 109901.0
-0.4312959485590065 1.5967788696289062 -0.2363586127758026 -0.0022895196452736855 109902.0
-0.431354955140531 1.5999518632888794 -0.2378188967704773 -0.0016859599854797125 109903.0
