x , y , yaw, orientation.x, orientation.y, orientation.z, orientation.w, angular_velocity.x, angular_velocity.y, angular_velocity.z, linear_acceleration.x, linear_acceleration.y, linear_acceleration.z
0.0208258256316185 , 0.0004504098615143448 , 0.022552609167713296 , 0.034507475793361664 , 0.011822308413684368 , 0.0025113015435636044 , 0.1282268762588501 , 0.9916667938232422 , 0.10535579919815063 , -0.028733400627970695 , -0.012770400382578373 , -0.7805097699165344 , 0.3345896899700165 , 9.978433609008789
0.024317871779203415 , 0.0005265087820589542 , 0.021024644168301805 , -0.04365614429116249 , 0.01323351077735424 , 0.0022149248979985714 , 0.128019779920578 , 0.9916765093803406 , -0.014898800291121006 , 0.08300759643316269 , -0.023412400856614113 , 0.3758896589279175 , 0.14185644686222076 , 10.882245063781738
0.03094782494008541 , 0.000664999766740948 , 0.0211477272941798 , 0.0140188317745924 , 0.016818823292851448 , 0.006209807004779577 , 0.12824015319347382 , 0.9915766716003418 , -0.046824801713228226 , -0.041503798216581345 , -0.0063852001912891865 , -0.5237315893173218 , 1.1121066808700562 , 9.97184944152832
0.03449053689837456 , 0.0007395455613732338 , 0.020930082185015204 , -0.006218467373400927 , 0.015886817127466202 , 0.005311865825206041 , 0.12787127494812012 , 0.9916449785232544 , -0.06385199725627899 , -0.019155599176883698 , -0.056402601301670074 , -0.477643221616745 , 0.02513911761343479 , 9.947907447814941
0.03778025880455971 , 0.0008057347149588168 , 0.019304424939113225 , -0.049262337386608124 , 0.011804739944636822 , 0.005587844643741846 , 0.12705381214618683 , 0.9918055534362793 , -0.031925998628139496 , 0.022348200902342796 , -0.03299019858241081 , -0.0933738648891449 , 0.17836801707744598 , 10.073004722595215
0.041348446160554886 , 0.0008723147329874337 , 0.01800993000505421 , -0.03698553517460823 , 0.010513141751289368 , 0.005287017673254013 , 0.12677504122257233 , 0.9918573498725891 , 0.05533840134739876 , 0.0 , -0.041503798216581345 , -0.36571431159973145 , -0.13946224749088287 , 9.78989028930664
0.04808004945516586 , 0.000990509637631476 , 0.01675775705067427 , -0.028841635212302208 , 0.014123944565653801 , 0.006415565498173237 , 0.1259896457195282 , 0.9919058680534363 , -0.09790640324354172 , -0.023412400856614113 , -0.028733400627970695 , -0.6278793811798096 , 0.4034229815006256 , 10.0580415725708
0.05825329199433327 , 0.0011736579472199082 , 0.019326568183372098 , 0.026650087907910347 , 0.010332700796425343 , 0.00809850636869669 , 0.12674687802791595 , 0.9918439388275146 , 0.017027199268341064 , 0.038311198353767395 , 0.025540800765156746 , -0.18315643072128296 , -0.09696516394615173 , 10.053851127624512
0.061365943402051926 , 0.0012329561868682504 , 0.0187703073240406 , -0.017383135855197906 , 0.013009411282837391 , 0.00821623858064413 , 0.12691481411457062 , 0.9917899370193481 , -0.09258539974689484 , -0.011706200428307056 , -0.046824801713228226 , -0.591367781162262 , 0.3968389332294464 , 9.676764488220215
0.0647316724061966 , 0.001296025118790567 , 0.01870244855387537 , -0.0019388539949432015 , 0.011606811545789242 , 0.008304865099489689 , 0.12688884139060974 , 0.9918100237846375 , -0.025540800765156746 , 0.06172360107302666 , -0.009577799588441849 , -0.6051344871520996 , 0.812831461429596 , 10.427945137023926
0.07138726115226746 , 0.0014182919403538108 , 0.01890552122848114 , 0.02792988531291485 , 0.010538092814385891 , 0.007960285060107708 , 0.1259358674287796 , 0.9919462203979492 , -0.07342980057001114 , -0.020219799131155014 , -0.06810879707336426 , 0.06344634294509888 , -0.27653029561042786 , 9.730633735656738
0.07796703279018402 , 0.0015336548676714301 , 0.01773089081097008 , 0.028622500598430634 , 0.009497703984379768 , 0.009239289909601212 , 0.12613970041275024 , 0.9919196367263794 , 0.08620020002126694 , 0.005320999771356583 , -0.02766920067369938 , 0.090979665517807 , -0.0347159244120121 , 9.974244117736816
0.08135814219713211 , 0.0015932094538584352 , 0.017389475441472044 , -0.009754725731909275 , 0.009497703984379768 , 0.009239289909601212 , 0.12613970041275024 , 0.9919196367263794 , 0.08620020002126694 , 0.005320999771356583 , -0.02766920067369938 , 0.090979665517807 , -0.0347159244120121 , 9.974244117736816
0.0845467671751976 , 0.0016509299166500568 , 0.01881056998207059 , 0.04440918564796448 , 0.012461677193641663 , 0.009539091028273106 , 0.1269180178642273 , 0.9917846322059631 , 0.0 , -0.01383460033684969 , 0.0063852001912891865 , -0.4034229815006256 , 0.6703764796257019 , 10.178948402404785
0.08796311914920807 , 0.0017144038574770093 , 0.018344074975583942 , -0.013328449800610542 , 0.008753729052841663 , 0.009963355027139187 , 0.1267012357711792 , 0.9918478727340698 , -0.07662239670753479 , -0.022348200902342796 , 0.0 , -0.5117605924606323 , 0.09038111567497253 , 10.226832389831543
0.09479577839374542 , 0.001844016253016889 , 0.01997584182393454 , 0.0351535938680172 , 0.009573941119015217 , 0.010605471208691597 , 0.1273130476474762 , 0.9917553663253784 , 0.02128399908542633 , 0.020219799131155014 , 0.03086180053651333 , -0.4297592043876648 , 0.3669114112854004 , 10.229227066040039
0.10147634148597717 , 0.0019838265143334866 , 0.02101877218221857 , -0.011167488992214203 , 0.00980837456882 , 0.012484325096011162 , 0.1279936581850052 , 0.991643488407135 , -0.06278780102729797 , -0.015962999314069748 , -0.008513599634170532 , -0.4926069974899292 , -0.30945056676864624 , 10.640430450439453
0.109042227268219 , 0.0021578925661742687 , 0.025388122139011923 , 0.06717952340841293 , 0.013043076731264591 , 0.015375415794551373 , 0.1311635971069336 , 0.9911513328552246 , -0.06810879707336426 , -0.06278780102729797 , 0.028733400627970695 , 0.1885433793067932 , 0.3758896589279175 , 9.97065258026123
0.11587365716695786 , 0.0023411563597619534 , 0.026887446164976698 , -0.017574002966284752 , 0.011176000349223614 , 0.011596357449889183 , 0.1309390664100647 , 0.9912551641464233 , -0.038311198353767395 , -0.03724699839949608 , -0.01809139922261238 , 0.28311434388160706 , -0.04429272934794426 , 9.898228645324707
0.11939051747322083 , 0.002437805524095893 , 0.028062105050499477 , 0.033561673015356064 , 0.01189030334353447 , 0.014300912618637085 , 0.1313866227865219 , 0.991152286529541 , 0.02447660081088543 , 0.1096125990152359 , 0.043632201850414276 , -2.1583728790283203 , -0.09457096457481384 , 10.426748275756836
0.1226542741060257 , 0.002530784113332629 , 0.02889895347772813 , 0.026151537895202637 , 0.013111288659274578 , 0.014860331080853939 , 0.1314653605222702 , 0.9911183714866638 , 0.07875079661607742 , -0.022348200902342796 , 0.02447660081088543 , -1.3533225059509277 , 0.8535329103469849 , 10.875062942504883
0.12945999205112457 , 0.0027281558141112328 , 0.02991861086994472 , 0.0386110357940197 , 0.011506102979183197 , 0.014148390851914883 , 0.1322951763868332 , 0.9910383224487305 , -0.019155599176883698 , 0.06385199725627899 , -0.03086180053651333 , 0.035913024097681046 , 0.7577648162841797 , 10.389039993286133
0.13629086315631866 , 0.0029314944986253977 , 0.03012522940284716 , 0.01950189471244812 , 0.013582417741417885 , 0.016583621501922607 , 0.13244283199310303 , 0.9909545183181763 , 0.0 , -0.03299019858241081 , 0.005320999771356583 , -0.26755204796791077 , 1.0743980407714844 , 9.999981880187988
0.1398075670003891 , 0.0030335395131260157 , 0.027892918898916624 , -0.06378037482500076 , 0.013582417741417885 , 0.016583621501922607 , 0.13244283199310303 , 0.9909545183181763 , 0.0 , -0.03299019858241081 , 0.005320999771356583 , -0.26755204796791077 , 1.0743980407714844 , 9.999981880187988
0.1433243602514267 , 0.0031326664611697197 , 0.028465747278188798 , 0.016366584226489067 , 0.010204625315964222 , 0.01400728803128004 , 0.13154315948486328 , 0.9911546111106873 , -0.019155599176883698 , 0.06810879707336426 , 0.04043959826231003 , -0.46088382601737976 , 0.6051344871520996 , 10.050858497619629
0.14686647057533264 , 0.003231986425817013 , 0.0275991557312225 , -0.025487998500466347 , 0.010468404740095139 , 0.01766793057322502 , 0.13115236163139343 , 0.991145133972168 , 0.0968421995639801 , -0.0063852001912891865 , -0.03724699839949608 , -0.7523778676986694 , 0.11971008032560349 , 10.279504776000977
0.15367241203784943 , 0.0034214023035019636 , 0.026550142866811916 , -0.058295898139476776 , 0.010408464819192886 , 0.013391039334237576 , 0.1306527554988861 , 0.9912787675857544 , 0.0 , 0.06598039716482162 , 0.010641999542713165 , -0.718859076499939 , -0.020350713282823563 , 10.523713111877441
0.15721465647220612 , 0.003515334101393819 , 0.026472479646455417 , -0.002284260466694832 , 0.010408464819192886 , 0.013391039334237576 , 0.1306527554988861 , 0.9912787675857544 , 0.0 , 0.06598039716482162 , 0.010641999542713165 , -0.718859076499939 , -0.020350713282823563 , 10.523713111877441
0.16060514748096466 , 0.0036033797077834606 , 0.02545273337481785 , -0.029135601595044136 , 0.012289563193917274 , 0.015823299065232277 , 0.1301470547914505 , 0.991287887096405 , 0.10854840278625488 , -0.022348200902342796 , -0.029797600582242012 , -0.04668693244457245 , 0.6667851805686951 , 10.306439399719238
0.16397042572498322 , 0.0036873440258204937 , 0.024437368215153084 , -0.030768640339374542 , 0.015342007391154766 , 0.016318395733833313 , 0.1297648698091507 , 0.9912875294685364 , 0.012770400382578373 , -0.03618279844522476 , -0.026605000719428062 , -0.33518823981285095 , 0.4100070297718048 , 10.409390449523926
0.17080247402191162 , 0.003845412516966462 , 0.02179598702896785 , -0.040043801069259644 , 0.014153419993817806 , 0.015380406752228737 , 0.1281660944223404 , 0.9915281534194946 , 0.07981500029563904 , 0.009577799588441849 , -0.007449400145560503 , 0.22026655077934265 , 0.790086567401886 , 10.38305377960205
0.17735646665096283 , 0.003983961883932352 , 0.019716799805768317 , -0.05447075515985489 , 0.012904847972095013 , 0.01392692793160677 , 0.12716834247112274 , 0.9916951656341553 , -0.03405439853668213 , 0.031925998628139496 , -0.005320999771356583 , 0.5183446407318115 , 0.4213795065879822 , 9.997587203979492
0.18067152798175812 , 0.004049176350235939 , 0.019622563767880827 , -0.002692427020519972 , 0.012904847972095013 , 0.01392692793160677 , 0.12716834247112274 , 0.9916951656341553 , -0.03405439853668213 , 0.031925998628139496 , -0.005320999771356583 , 0.5183446407318115 , 0.4213795065879822 , 9.997587203979492
0.18411314487457275 , 0.004115061368793249 , 0.018659949704415 , -0.028312206268310547 , 0.012739628553390503 , 0.014899224042892456 , 0.12708500027656555 , 0.9916937947273254 , 0.023412400856614113 , 0.023412400856614113 , -0.04256799817085266 , -0.31603461503982544 , -0.23822306096553802 , 10.002974510192871
0.18730175495147705 , 0.00417354004457593 , 0.018015563489192515 , -0.01952684298157692 , 0.01603640243411064 , 0.016049718484282494 , 0.12636558711528778 , 0.9917199015617371 , 0.053210001438856125 , 0.0 , -0.026605000719428062 , -0.19213467836380005 , 1.1103110313415527 , 10.190918922424316
0.19413459300994873 , 0.004293937236070633 , 0.017683148058113926 , 0.008724191226065159 , 0.014568925835192204 , 0.016387231647968292 , 0.12619097530841827 , 0.9917593002319336 , -0.04788900166749954 , 0.05214580148458481 , 0.03086180053651333 , 0.26755204796791077 , 0.17956513166427612 , 10.430339813232422
0.20101802051067352 , 0.004415480419993401 , 0.017790198524456072 , 0.0063251047395169735 , 0.015161916613578796 , 0.01965908519923687 , 0.12594375014305115 , 0.9917224049568176 , -0.07981500029563904 , -0.020219799131155014 , -0.020219799131155014 , -0.4926069974899292 , 0.22026655077934265 , 10.293869972229004
0.20453567802906036 , 0.004476848989725113 , 0.017098038956648878 , -0.01977596990764141 , 0.014257140457630157 , 0.019250022247433662 , 0.12586969137191772 , 0.991753101348877 , -0.07236559689044952 , -0.007449400145560503 , -0.020219799131155014 , -0.1364694982767105 , -0.2148796021938324 , 10.227431297302246
0.2080027014017105 , 0.0045377411879599094 , 0.018024921038574806 , 0.027261236682534218 , 0.013171909376978874 , 0.016833806410431862 , 0.12628641724586487 , 0.991759181022644 , -0.020219799131155014 , 0.04256799817085266 , 0.046824801713228226 , -0.08259996026754379 , 0.3423708379268646 , 10.429141998291016
0.21174801886081696 , 0.0046085393987596035 , 0.019776880518127076 , 0.04735025018453598 , 0.013311182148754597 , 0.016281118616461754 , 0.12640297412872314 , 0.9917516112327576 , -0.004256799817085266 , 0.04469640180468559 , 0.02766920067369938 , 0.026336219161748886 , 0.35673603415489197 , 10.466851234436035
0.21858036518096924 , 0.004753783345222473 , 0.02137094824778728 , -0.01748673804104328 , 0.015509949997067451 , 0.014367816038429737 , 0.1284589022397995 , 0.9914851784706116 , -0.028733400627970695 , 0.06385199725627899 , 0.07875079661607742 , -0.3968389332294464 , 0.16340425610542297 , 10.443507194519043
0.22538714110851288 , 0.004909970331937075 , 0.023773728611852778 , 0.01436471939086914 , 0.018099693581461906 , 0.018261395394802094 , 0.12981046736240387 , 0.9912011027336121 , 0.01809139922261238 , -0.004256799817085266 , 0.04895320162177086 , -0.6452373266220093 , 0.8822633028030396 , 10.007164001464844
0.22882835566997528 , 0.004994391463696957 , 0.025280982578111025 , 0.04306435585021973 , 0.018004320561885834 , 0.01746680587530136 , 0.12990818917751312 , 0.9912043809890747 , -0.026605000719428062 , -0.011706200428307056 , 0.022348200902342796 , -0.020949264988303185 , 0.37469255924224854 , 10.24119758605957
0.23239603638648987 , 0.0050842599011957645 , 0.02508768491985338 , -0.0056852311827242374 , 0.015325486660003662 , 0.016410989686846733 , 0.12977193295955658 , 0.9912852644920349 , -0.043632201850414276 , 0.02447660081088543 , 0.011706200428307056 , -0.1646013706922531 , -0.009576806798577309 , 10.294468879699707
0.2358877956867218 , 0.005172747652977705 , 0.02558544243518497 , 0.014221668243408203 , 0.01288764737546444 , 0.017618000507354736 , 0.13012465834617615 , 0.9912529587745667 , 0.07875079661607742 , 0.01809139922261238 , 0.014898800291121006 , -0.6093243360519409 , -0.31124621629714966 , 9.949703216552734
0.2428203970193863 , 0.005360131151974201 , 0.027567952597731833 , 0.003155734855681658 , 0.013184033334255219 , 0.017196595668792725 , 0.13118748366832733 , 0.991116464138031 , -0.050017401576042175 , -0.05214580148458481 , 0.01809139922261238 , -0.29867666959762573 , 0.11552023142576218 , 9.914388656616211
0.2497023046016693 , 0.005549001507461071 , 0.02665033940070146 , -0.03167986869812012 , 0.013472113758325577 , 0.01651836931705475 , 0.1308407336473465 , 0.9911699295043945 , 0.03086180053651333 , -0.031925998628139496 , 0.007449400145560503 , -0.6404489278793335 , 1.2629413604736328 , 9.701903343200684
0.25643259286880493 , 0.005727038253098726 , 0.024895400454258795 , -0.06415247917175293 , 0.01095731370151043 , 0.014802145771682262 , 0.12967795133590698 , 0.9913807511329651 , -0.010641999542713165 , 0.03937539830803871 , -0.025540800765156746 , 0.3082534670829773 , 0.17896656692028046 , 10.623072624206543
0.2598485052585602 , 0.005811139941215515 , 0.024335891766882497 , -0.015985965728759766 , 0.01095731370151043 , 0.014802145771682262 , 0.12967795133590698 , 0.9913807511329651 , -0.010641999542713165 , 0.03937539830803871 , -0.025540800765156746 , 0.3082534670829773 , 0.17896656692028046 , 10.623072624206543
0.2632897198200226 , 0.005895101930946112 , 0.02445203091392704 , 0.003415872110053897 , 0.013599313795566559 , 0.014851017855107784 , 0.12957458198070526 , 0.9913608431816101 , 0.07342980057001114 , -0.028733400627970695 , 0.0 , -0.333991140127182 , 0.7936778664588928 , 10.078392028808594
0.2667056918144226 , 0.005976715125143528 , 0.023322105427148503 , -0.03228357806801796 , 0.015185970813035965 , 0.015264521352946758 , 0.1295972317457199 , 0.9913285970687866 , 0.06704460084438324 , -0.010641999542713165 , 0.0 , -0.20290859043598175 , 0.7553706169128418 , 10.131064414978027
0.27361372113227844 , 0.006133166141808033 , 0.022249788530303106 , -0.007478679995983839 , 0.01311029214411974 , 0.013171584345400333 , 0.12876012921333313 , 0.9914972186088562 , 0.007449400145560503 , 0.02447660081088543 , -0.025540800765156746 , -0.6290764808654785 , -0.10055647045373917 , 10.615890502929688
0.28029415011405945 , 0.006278135813772678 , 0.02123522838173889 , -0.012594111263751984 , 0.01831016317009926 , 0.013651583343744278 , 0.12798766791820526 , 0.991508424282074 , -0.07981500029563904 , -0.025540800765156746 , -0.06278780102729797 , -0.3902548849582672 , -0.16879121959209442 , 10.04846477508545
0.28383690118789673 , 0.006350617855787277 , 0.019677520590612334 , -0.04326966032385826 , 0.01831016317009926 , 0.013651583343744278 , 0.12798766791820526 , 0.991508424282074 , -0.07981500029563904 , -0.025540800765156746 , -0.06278780102729797 , -0.3902548849582672 , -0.16879121959209442 , 10.04846477508545
0.287050724029541 , 0.006415130104869604 , 0.020463883051068842 , 0.024573877453804016 , 0.012894289568066597 , 0.013569347560405731 , 0.12775298953056335 , 0.9916249513626099 , 0.05214580148458481 , -0.04788900166749954 , 0.028733400627970695 , -1.2545616626739502 , -0.014963760040700436 , 10.044873237609863
0.2903657555580139 , 0.006482393015176058 , 0.02011135186976639 , -0.010072333738207817 , 0.015797069296240807 , 0.012716356664896011 , 0.12729671597480774 , 0.9916529655456543 , 0.05746680125594139 , -0.03086180053651333 , 0.03299019858241081 , -0.02992752008140087 , 0.5261257886886597 , 10.317811965942383
0.2969452142715454 , 0.006615018006414175 , 0.019060850065800602 , -0.04773395508527756 , 0.015104062855243683 , 0.012977011501789093 , 0.1271389126777649 , 0.9916806221008301 , -0.026605000719428062 , 0.020219799131155014 , 0.04043959826231003 , 0.047884032130241394 , -0.03531447425484657 , 10.262146949768066
0.30372709035873413 , 0.0067525627091526985 , 0.021690339825593395 , 0.04380415380001068 , 0.016762422397732735 , 0.012564667500555515 , 0.12827660143375397 , 0.9915128946304321 , -0.06278780102729797 , -0.03299019858241081 , 0.014898800291121006 , -0.05506663769483566 , -0.132279634475708 , 9.758167266845703
0.3086867928504944 , 0.006861442234367132 , 0.022208332623818914 , 0.01015674788504839 , 0.01612076163291931 , 0.009942794218659401 , 0.12856821715831757 , 0.991515576839447 , -0.04895320162177086 , -0.01809139922261238 , 0.02128399908542633 , 0.4040215313434601 , 0.2519897222518921 , 9.819219589233398
0.3119257390499115 , 0.006934401113539934 , 0.0228349877596903 , 0.019582919776439667 , 0.015898069366812706 , 0.00873327162116766 , 0.12889286875724792 , 0.9914882183074951 , -0.02766920067369938 , 0.043632201850414276 , 0.01383460033684969 , 0.36152446269989014 , 0.10893617570400238 , 10.052055358886719
0.31531646847724915 , 0.007013080175966024 , 0.023565292449477138 , 0.02086588367819786 , 0.0155471907928586 , 0.01104973629117012 , 0.12902390956878662 , 0.9914535880088806 , 0.10535579919815063 , 0.026605000719428062 , 0.03405439853668213 , -0.3076549172401428 , 0.4034229815006256 , 10.092757225036621
0.3219459056854248 , 0.007175476755946875 , 0.024378359008553827 , -0.017903532832860947 , 0.016097912564873695 , 0.010081048123538494 , 0.1297215074300766 , 0.9913641810417175 , -0.038311198353767395 , 0.06065940111875534 , 0.028733400627970695 , 0.028730420395731926 , 0.35913026332855225 , 10.13286018371582
0.3287522792816162 , 0.0073488145135343075 , 0.026441572896881625 , 0.027075836434960365 , 0.0163327157497406 , 0.01260619517415762 , 0.13113002479076385 , 0.9911460876464844 , -0.059595201164484024 , -0.07449399679899216 , 0.0 , 0.02693476900458336 , 0.6272808313369751 , 10.3734769821167
0.3319908678531647 , 0.007435849867761135 , 0.027294336967429857 , 0.026648864150047302 , 0.01590765081346035 , 0.011636853218078613 , 0.13105854392051697 , 0.9911743402481079 , -0.0713014006614685 , -0.06172360107302666 , -0.022348200902342796 , 0.3016694188117981 , 0.14604629576206207 , 10.094552993774414
0.3355330526828766 , 0.007531960029155016 , 0.026958138118507037 , -0.009605714119970798 , 0.014260858297348022 , 0.013661536388099194 , 0.13086946308612823 , 0.9911985993385315 , -0.056402601301670074 , 0.0 , -0.004256799817085266 , -0.6212953329086304 , 0.333991140127182 , 10.236409187316895
0.3391258120536804 , 0.007630978245288134 , 0.028149009156041377 , 0.034024886786937714 , 0.014580336399376392 , 0.014371374621987343 , 0.1309758871793747 , 0.991169810295105 , -0.04469640180468559 , 0.043632201850414276 , 0.02766920067369938 , -0.3842693567276001 , 0.49559974670410156 , 10.278905868530273
0.34615907073020935 , 0.007839644327759743 , 0.03087598124852012 , 0.03082241304218769 , 0.016723178327083588 , 0.016296571120619774 , 0.1327502727508545 , 0.9908701181411743 , -0.05427420139312744 , -0.05427420139312744 , 0.014898800291121006 , -0.04668693244457245 , 0.1867477297782898 , 10.019135475158691
0.349726140499115 , 0.007951025851070881 , 0.03155338916884383 , 0.019354479387402534 , 0.01492920983582735 , 0.019513841718435287 , 0.13320347666740417 , 0.9907798767089844 , -0.015962999314069748 , 0.07236559689044952 , 0.06810879707336426 , 0.020350713282823563 , 0.40880993008613586 , 10.161590576171875
0.3532172441482544 , 0.008062549866735935 , 0.032315553910021264 , 0.02177613042294979 , 0.013784525915980339 , 0.020846238359808922 , 0.13341090083122253 , 0.9907413125038147 , 0.08726440370082855 , 0.0 , 0.0 , -0.7583633661270142 , -0.2322375625371933 , 9.748590469360352
0.3564552664756775 , 0.008168674074113369 , 0.03320991888344025 , 0.02794899046421051 , 0.01653093472123146 , 0.021489914506673813 , 0.13376405835151672 , 0.9906378984451294 , 0.038311198353767395 , -0.020219799131155014 , 0.02766920067369938 , -0.5907692313194275 , 0.9864110946655273 , 10.449493408203125
0.3633865714073181 , 0.00839835125952959 , 0.03381401499657878 , 0.030922038480639458 , 0.014471030794084072 , 0.019282739609479904 , 0.1340496838092804 , 0.990676999092102 , -0.019155599176883698 , 0.06065940111875534 , 0.028733400627970695 , -0.8523358106613159 , 0.5153518915176392 , 10.38724422454834
0.3698873817920685 , 0.0086276950314641 , 0.037052631008684736 , 0.05976390093564987 , 0.01610470935702324 , 0.02047804370522499 , 0.13583248853683472 , 0.9903849959373474 , -0.053210001438856125 , -0.029797600582242012 , 0.0 , 0.11611878126859665 , 0.06643909960985184 , 10.60511589050293
0.3766913414001465 , 0.008878645487129688 , 0.03735536269256665 , 0.02439495362341404 , 0.01446538046002388 , 0.018616745248436928 , 0.13564756512641907 , 0.9904722571372986 , 0.0840718001127243 , 0.009577799588441849 , -0.041503798216581345 , -0.993593692779541 , 0.24181437492370605 , 9.876680374145508
0.38005536794662476 , 0.00900257844477892 , 0.036292581058437 , -0.03036515973508358 , 0.015448045916855335 , 0.018244843930006027 , 0.13549472391605377 , 0.9904852509498596 , 0.10748419910669327 , 0.0 , -0.04469640180468559 , -0.0077811554074287415 , 0.70090252161026 , 10.351330757141113
0.38349536061286926 , 0.009127654135227203 , 0.03639432914836822 , 0.002907003741711378 , 0.016013504937291145 , 0.01784421131014824 , 0.1354353427886963 , 0.9904916882514954 , -0.046824801713228226 , -0.03405439853668213 , -0.03618279844522476 , -0.3082534670829773 , 0.35314473509788513 , 9.81024169921875
0.38759303092956543 , 0.009274960495531559 , 0.03547224538513503 , -0.021954378113150597 , 0.016013504937291145 , 0.01784421131014824 , 0.1354353427886963 , 0.9904916882514954 , -0.046824801713228226 , -0.03405439853668213 , -0.03618279844522476 , -0.3082534670829773 , 0.35314473509788513 , 9.81024169921875
0.3908054828643799 , 0.00938838254660368 , 0.03511255944015581 , -0.01124013215303421 , 0.017231203615665436 , 0.018962400034070015 , 0.13478802144527435 , 0.9905387163162231 , 0.10535579919815063 , 0.009577799588441849 , 0.019155599176883698 , -0.3627215623855591 , 0.22625206410884857 , 10.40460205078125
0.3982928991317749 , 0.00964900478720665 , 0.03396380003510202 , -0.027811381965875626 , 0.015180720947682858 , 0.016650399193167686 , 0.13435186445713043 , 0.9906731843948364 , -0.05533840134739876 , 0.05746680125594139 , 0.014898800291121006 , 0.4129997789859772 , -0.4704606235027313 , 10.598531723022461
0.4015055000782013 , 0.009758425876498222 , 0.03413018492159543 , 0.0051995739340782166 , 0.015180720947682858 , 0.016650399193167686 , 0.13435186445713043 , 0.9906731843948364 , -0.05533840134739876 , 0.05746680125594139 , 0.014898800291121006 , 0.4129997789859772 , -0.4704606235027313 , 10.598531723022461
